,n4,Pc_val,depth,equation,cd4_cd4_calculated,cd8_cd8_calculated
0,14.055147245279299,0.08481392351497108,2,"cd4_only, cd8_only",337.00000000000006,10.0
1,14.055147245279299,0.08481392351497108,2,"cd4_only, cd8_only",337.00000000000006,10.0
2,14.055147245279299,0.08481392351497108,2,"cd4_only, cd8_only",337.00000000000006,10.0
3,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_only",337.00000000000034,9.999999999999753
4,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_only",337.00000000000034,9.999999999999753
5,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_only",337.00000000000034,9.999999999999753
6,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_only",337.00000000000034,9.999999999999753
7,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_only",337.00000000000034,9.999999999999753
8,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_only",337.00000000000034,9.999999999999753
9,14.055147245279299,0.08481392351497108,2,"cd4_only, cd8_1_mix",337.00000000000006,10.0
10,14.055147245279299,0.08481392351497108,2,"cd4_only, cd8_1_mix",337.00000000000006,10.0
11,14.055147245279299,0.08481392351497108,2,"cd4_only, cd8_1_mix",337.00000000000006,10.0
12,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_1_mix",337.00000000000034,9.999999999999753
13,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_1_mix",337.00000000000034,9.999999999999753
14,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_1_mix",337.00000000000034,9.999999999999753
15,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_1_mix",337.00000000000034,9.999999999999753
16,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_1_mix",337.00000000000034,9.999999999999753
17,371.94485275472107,0.9151860764850289,2,"cd4_only, cd8_1_mix",337.00000000000034,9.999999999999753
18,2.8169517309257537,0.12362337723467998,3,"cd4_only, cd8_only",111.00000000000001,0.9999999999999999
19,2.8169517309257537,0.12362337723467998,3,"cd4_only, cd8_only",111.00000000000001,0.9999999999999999
20,2.8169517309257537,0.12362337723467998,3,"cd4_only, cd8_only",111.00000000000001,0.9999999999999999
21,142.18304826907422,0.87637662276532,3,"cd4_only, cd8_only",110.99999999999999,1.000000000000009
22,142.18304826907422,0.87637662276532,3,"cd4_only, cd8_only",110.99999999999999,1.000000000000009
23,142.18304826907422,0.87637662276532,3,"cd4_only, cd8_only",110.99999999999999,1.000000000000009
24,142.18304826907422,0.87637662276532,3,"cd4_only, cd8_only",110.99999999999999,1.000000000000009
25,142.18304826907422,0.87637662276532,3,"cd4_only, cd8_only",110.99999999999999,1.000000000000009
26,5.176750271921398,0.11587837427206109,3,"cd4_only, cd8_1_mix",110.99999999999999,1.9211055772742205
27,5.176750271921398,0.11587837427206109,3,"cd4_only, cd8_1_mix",110.99999999999999,1.9211055772742205
28,5.176750271921398,0.11587837427206109,3,"cd4_only, cd8_1_mix",110.99999999999999,1.9211055772742205
29,5.176750271921398,0.11587837427206109,3,"cd4_only, cd8_1_mix",110.99999999999999,1.9211055772742205
30,139.8232497280787,0.884121625727939,3,"cd4_only, cd8_1_mix",111.0000000000001,1.9211055772741825
31,139.8232497280787,0.884121625727939,3,"cd4_only, cd8_1_mix",111.0000000000001,1.9211055772741825
32,139.8232497280787,0.884121625727939,3,"cd4_only, cd8_1_mix",111.0000000000001,1.9211055772741825
33,139.8232497280787,0.884121625727939,3,"cd4_only, cd8_1_mix",111.0000000000001,1.9211055772741825
34,-0.10168821713955029,0.21874081417389354,4,"cd4_only, cd8_only",42.0,-2.931682674400804e-16
35,-0.10168821713955029,0.21874081417389354,4,"cd4_only, cd8_only",42.0,-2.931682674400804e-16
36,-0.10168821713955029,0.21874081417389354,4,"cd4_only, cd8_only",42.0,-2.931682674400804e-16
37,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
38,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
39,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
40,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
41,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
42,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
43,83.10168821713927,0.7812591858261064,4,"cd4_only, cd8_only",41.99999999999986,1.6661151625019244e-14
44,10.944419133321166,0.17717359883734504,4,"cd4_only, cd8_1_mix",41.99999999999999,1.0185752402735486
45,10.944419133321166,0.17717359883734504,4,"cd4_only, cd8_1_mix",41.99999999999999,1.0185752402735486
46,10.944419133321166,0.17717359883734504,4,"cd4_only, cd8_1_mix",41.99999999999999,1.0185752402735486
47,72.05558086667814,0.8228264011626549,4,"cd4_only, cd8_1_mix",41.999999999999595,1.0185752402736128
48,72.05558086667814,0.8228264011626549,4,"cd4_only, cd8_1_mix",41.999999999999595,1.0185752402736128
49,72.05558086667814,0.8228264011626549,4,"cd4_only, cd8_1_mix",41.999999999999595,1.0185752402736128
50,72.05558086667814,0.8228264011626549,4,"cd4_only, cd8_1_mix",41.999999999999595,1.0185752402736128
51,72.05558086667814,0.8228264011626549,4,"cd4_only, cd8_1_mix",41.999999999999595,1.0185752402736128
52,72.05558086667814,0.8228264011626549,4,"cd4_only, cd8_1_mix",41.999999999999595,1.0185752402736128
