,n4,Pc_val,depth,equation
62,-0.10168821713955029,0.21874081417389354,4,"CD8_0, CD8_4"
63,-0.10168821713955029,0.21874081417389354,4,"CD8_0, CD8_4"
64,-0.10168821713955029,0.21874081417389354,4,"CD8_0, CD8_4"
65,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
66,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
67,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
68,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
69,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
70,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
71,83.10168821713927,0.7812591858261064,4,"CD8_0, CD8_4"
72,12.295124294939468,0.07644852573055162,5,"CD8_0, CD8_1"
73,12.295124294939468,0.07644852573055162,5,"CD8_0, CD8_1"
74,12.295124294939468,0.07644852573055162,5,"CD8_0, CD8_1"
75,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
76,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
77,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
78,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
79,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
80,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
81,31.704875705058388,0.9235514742694484,5,"CD8_0, CD8_1"
82,3.1949791134284586,0.13515230772725514,5,"CD8_0, CD8_4"
83,3.1949791134284586,0.13515230772725514,5,"CD8_0, CD8_4"
84,3.1949791134284586,0.13515230772725514,5,"CD8_0, CD8_4"
85,40.80502088657016,0.8648476922727448,5,"CD8_0, CD8_4"
86,40.80502088657016,0.8648476922727448,5,"CD8_0, CD8_4"
87,40.80502088657016,0.8648476922727448,5,"CD8_0, CD8_4"
88,40.80502088657016,0.8648476922727448,5,"CD8_0, CD8_4"
89,40.80502088657016,0.8648476922727448,5,"CD8_0, CD8_4"
90,44.00055784297121,0.8476760012979585,5,"CD8_0, CD8_5"
91,44.00055784297121,0.8476760012979585,5,"CD8_0, CD8_5"
92,44.00055784297121,0.8476760012979585,5,"CD8_0, CD8_5"
93,44.00055784297121,0.8476760012979585,5,"CD8_0, CD8_5"
94,44.00055784297121,0.8476760012979585,5,"CD8_0, CD8_5"
