,n4,Pc_val,depth,equation,cd4_cd4_calculated,cd8_cd8_calculated
49,5.790016233512812,0.19416816961599895,4,"cd4_only, cd8_1_mix",9.999999999999998,0.7746041093141917
50,5.790016233512812,0.19416816961599895,4,"cd4_only, cd8_1_mix",9.999999999999998,0.7746041093141917
51,5.790016233512812,0.19416816961599895,4,"cd4_only, cd8_1_mix",9.999999999999998,0.7746041093141917
52,5.790016233512812,0.19416816961599895,4,"cd4_only, cd8_1_mix",9.999999999999998,0.7746041093141917
53,16.209983766487085,0.8058318303840011,4,"cd4_only, cd8_1_mix",9.999999999999938,0.7746041093142056
54,16.209983766487085,0.8058318303840011,4,"cd4_only, cd8_1_mix",9.999999999999938,0.7746041093142056
55,16.209983766487085,0.8058318303840011,4,"cd4_only, cd8_1_mix",9.999999999999938,0.7746041093142056
56,16.209983766487085,0.8058318303840011,4,"cd4_only, cd8_1_mix",9.999999999999938,0.7746041093142056
57,16.209983766487085,0.8058318303840011,4,"cd4_only, cd8_1_mix",9.999999999999938,0.7746041093142056
58,16.209983766487085,0.8058318303840011,4,"cd4_only, cd8_1_mix",9.999999999999938,0.7746041093142056
59,-0.0028127048313464622,0.20819879886968418,5,"cd4_only, cd8_only",9.999999999999998,5.870954764009007e-17
60,-0.0028127048313464622,0.20819879886968418,5,"cd4_only, cd8_only",9.999999999999998,5.870954764009007e-17
61,20.002812704831275,0.7918012011303158,5,"cd4_only, cd8_only",9.999999999999963,4.028624222413013e-15
62,20.002812704831275,0.7918012011303158,5,"cd4_only, cd8_only",9.999999999999963,4.028624222413013e-15
63,20.002812704831275,0.7918012011303158,5,"cd4_only, cd8_only",9.999999999999963,4.028624222413013e-15
64,20.002812704831275,0.7918012011303158,5,"cd4_only, cd8_only",9.999999999999963,4.028624222413013e-15
65,20.002812704831275,0.7918012011303158,5,"cd4_only, cd8_only",9.999999999999963,4.028624222413013e-15
66,20.002812704831275,0.7918012011303158,5,"cd4_only, cd8_only",9.999999999999963,4.028624222413013e-15
67,4.2257615159571245,0.14294750107318402,5,"cd4_only, cd8_1_mix",10.0,0.5284414359696804
68,4.2257615159571245,0.14294750107318402,5,"cd4_only, cd8_1_mix",10.0,0.5284414359696804
69,4.2257615159571245,0.14294750107318402,5,"cd4_only, cd8_1_mix",10.0,0.5284414359696804
70,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
71,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
72,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
73,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
74,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
75,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
76,15.774238484042685,0.857052498926816,5,"cd4_only, cd8_1_mix",9.999999999999881,0.5284414359697044
