sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
1,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
2,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
3,0.9900000000000001,372,0.9937381573842111,372.59146082283576,370,13,0.003738157384211016,0.5914608228357565,33
4,0.9900000000000001,372,0.9979305498681205,371.8549253871666,371,14,0.007930549868120362,0.14507461283341172,34
5,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
6,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
7,0.9900000000000001,372,0.9937381573842111,372.59146082283576,370,13,0.003738157384211016,0.5914608228357565,33
8,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
9,0.9900000000000001,372,0.9958264978344188,372.72803646188186,371,13,0.005826497834418687,0.7280364618818567,34
10,0.9900000000000001,372,0.9937381573842111,372.59146082283576,370,13,0.003738157384211016,0.5914608228357565,33
11,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
12,0.9900000000000001,372,0.9874660963075053,372.1795128301116,367,13,0.0025339036924948433,0.17951283011160513,30
13,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
14,0.9900000000000001,372,0.9813340800399134,370.6777454264348,363,14,0.008665919960086699,1.3222545735652034,26
15,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
16,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
17,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
18,0.9900000000000001,372,0.9811822496930336,371.7645232807777,364,13,0.00881775030696652,0.23547671922227664,27
19,0.9900000000000001,372,0.9853728692845061,372.04150177995774,366,13,0.004627130715494032,0.04150177995774129,29
20,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
21,0.9900000000000001,372,0.9958264978344188,372.72803646188186,371,13,0.005826497834418687,0.7280364618818567,34
22,0.9900000000000001,372,0.9834131407115412,370.8263942959434,364,14,0.006586859288458924,1.1736057040566266,27
23,0.9900000000000001,372,0.9851311612999768,374.17864828371927,368,11,0.0048688387000233035,2.1786482837192693,31
24,0.9900000000000001,372,0.9769856711228408,371.4863716007516,362,13,0.013014328877159254,0.5136283992483754,25
25,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
26,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
27,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
28,0.9900000000000001,372,0.9872590518890324,374.29650837146943,369,11,0.0027409481109677003,2.2965083714694288,32
29,0.9900000000000001,372,0.9979305498681205,371.8549253871666,371,14,0.007930549868120362,0.14507461283341172,34
30,0.9900000000000001,372,0.9854907994872254,370.9746393199869,365,14,0.004509200512774703,1.0253606800130797,28
31,0.9900000000000001,372,0.9958264978344188,372.72803646188186,371,13,0.005826497834418687,0.7280364618818567,34
32,0.9900000000000001,372,0.9894725051862805,373.3652978078271,369,12,0.0005274948137196089,1.365297807827119,32
33,0.9900000000000001,372,0.9979305498681205,371.8549253871666,371,14,0.007930549868120362,0.14507461283341172,34
34,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
35,0.9900000000000001,372,0.9874660963075053,372.1795128301116,367,13,0.0025339036924948433,0.17951283011160513,30
36,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
37,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
38,0.9900000000000001,372,0.9873634222635543,373.23751832735644,368,12,0.0026365777364457665,1.2375183273564403,31
39,0.9900000000000001,372,0.9854907994872254,370.9746393199869,365,14,0.004509200512774703,1.0253606800130797,28
40,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
41,0.9900000000000001,372,0.9937381573842111,372.59146082283576,370,13,0.003738157384211016,0.5914608228357565,33
42,0.9900000000000001,372,0.9958264978344188,372.72803646188186,371,13,0.005826497834418687,0.7280364618818567,34
43,0.9900000000000001,372,0.9790847360335553,371.6255861904143,363,13,0.010915263966444821,0.3744138095856897,26
44,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
45,0.9900000000000001,372,0.9810279281362557,372.85278358330925,365,12,0.00897207186374438,0.8527835833092468,28
46,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
47,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
48,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
49,0.9900000000000001,372,0.9875671150498518,371.1224674324964,366,14,0.002432884950148262,0.8775325675035788,29
50,0.9900000000000001,372,0.9979305498681205,371.8549253871666,371,14,0.007930549868120362,0.14507461283341172,34
51,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
52,0.9900000000000001,372,0.9873634222635543,373.23751832735644,368,12,0.0026365777364457665,1.2375183273564403,31
53,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
54,0.9900000000000001,372,0.9894725051862805,373.3652978078271,369,12,0.0005274948137196089,1.365297807827119,32
55,0.9900000000000001,372,0.9937381573842111,372.59146082283576,370,13,0.003738157384211016,0.5914608228357565,33
56,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
57,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
58,0.9900000000000001,372,0.9875671150498518,371.1224674324964,366,14,0.002432884950148262,0.8775325675035788,29
59,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
60,0.9900000000000001,372,0.9832782738021725,371.9031669508701,365,13,0.006721726197827627,0.09683304912988433,28
61,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
62,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
63,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
64,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
65,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
66,0.9900000000000001,372,0.9873634222635543,373.23751832735644,368,12,0.0026365777364457665,1.2375183273564403,31
67,0.9900000000000001,372,0.9854907994872254,370.9746393199869,365,14,0.004509200512774703,1.0253606800130797,28
68,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
69,0.9900000000000001,372,0.9979137600246947,372.86422031109555,372,13,0.007913760024694572,0.8642203110955506,35
70,0.9900000000000001,372,0.9854907994872254,370.9746393199869,365,14,0.004509200512774703,1.0253606800130797,28
71,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
72,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
73,0.9900000000000001,372,0.9853728692845061,372.04150177995774,366,13,0.004627130715494032,0.04150177995774129,29
74,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
75,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
76,0.9900000000000001,372,0.9915108190059568,374.5317731339275,371,11,0.0015108190059567317,2.5317731339275156,34
77,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
78,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
79,0.9900000000000001,372,0.9937381573842111,372.59146082283576,370,13,0.003738157384211016,0.5914608228357565,33
80,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
81,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
82,0.9900000000000001,372,0.9874660963075053,372.1795128301116,367,13,0.0025339036924948433,0.17951283011160513,30
83,0.9900000000000001,372,0.9874660963075053,372.1795128301116,367,13,0.0025339036924948433,0.17951283011160513,30
84,0.9900000000000001,372,0.9875671150498518,371.1224674324964,366,14,0.002432884950148262,0.8775325675035788,29
85,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
86,0.9900000000000001,372,0.9854907994872254,370.9746393199869,365,14,0.004509200512774703,1.0253606800130797,28
87,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
88,0.9900000000000001,372,0.9873634222635543,373.23751832735644,368,12,0.0026365777364457665,1.2375183273564403,31
89,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
90,0.9900000000000001,372,0.9937885787397549,371.5633258048031,369,14,0.0037885787397548,0.436674195196872,32
91,0.9900000000000001,372,0.9895580143032507,372.31718562946867,368,13,0.0004419856967493585,0.3171856294686677,31
92,0.9900000000000001,372,0.9958600943465493,371.7093637316841,370,14,0.005860094346549216,0.2906362683158932,33
93,0.9900000000000001,372,0.9917159477322469,371.41682272776524,368,14,0.0017159477322468142,0.5831772722347637,31
94,0.9900000000000001,372,0.9936869107027818,373.6200625428692,371,12,0.0036869107027817094,1.6200625428692206,34
95,0.9900000000000001,372,0.9916486819885061,372.45450615615414,369,13,0.0016486819885059845,0.4545061561541388,32
96,0.9900000000000001,372,0.9832782738021725,371.9031669508701,365,13,0.006721726197827627,0.09683304912988433,28
97,0.9900000000000001,372,0.989642145371411,371.2698659841136,367,14,0.0003578546285890605,0.7301340158863923,30
98,0.9900000000000001,372,0.985606842882735,369.9088797555137,364,15,0.004393157117265067,2.0911202444863193,27
99,0.9900000000000001,372,0.9875671150498518,371.1224674324964,366,14,0.002432884950148262,0.8775325675035788,29
