sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.91,372,0.9194734789793103,367.69833010788363,335,13,0.00947347897931028,4.301669892116365,2
1,0.91,372,0.8884341093013363,374.3590350471531,328,8,0.02156589069866377,2.3590350471530996,9
2,0.91,372,0.9121887786302081,377.93066858946924,341,6,0.0021887786302080547,5.930668589469235,4
3,0.91,372,0.9234299579540036,373.74495402411253,342,9,0.01342995795400359,1.7449540241125305,5
4,0.91,372,0.8949231586809215,371.1632030869623,328,10,0.015076841319078493,0.8367969130376878,9
5,0.91,372,0.9222859709246521,366.4214819616495,335,14,0.012285970924652112,5.5785180383505235,2
6,0.91,372,0.8967929787786678,376.15558233480147,333,7,0.013207021221332216,4.1555823348014655,4
7,0.91,372,0.9144562869805398,373.42566005393184,338,9,0.004456286980539792,1.4256600539318356,1
8,0.91,372,0.9060591522515207,376.29274454737146,337,7,0.003940847748479359,4.292744547371456,0
9,0.91,372,0.9247196020099516,370.9132851672284,340,11,0.014719602009951593,1.0867148327715768,3
10,0.91,372,0.9334782639269573,371.3642267475966,344,11,0.023478263926957288,0.6357732524033963,7
11,0.91,372,0.88978792064667,376.0787225644752,330,7,0.020212079353330026,4.078722564475186,7
12,0.91,372,0.8917112524257977,372.73403201771646,328,9,0.01828874757420229,0.7340320177164585,9
13,0.91,372,0.9136896202009345,370.3662806200371,335,11,0.0036896202009344403,1.6337193799628835,2
14,0.91,372,0.896705990911027,367.94107252378666,326,12,0.013294009088973047,4.058927476213341,11
15,0.91,372,0.900316913260863,369.7430173931437,329,11,0.009683086739136981,2.2569826068562975,8
16,0.91,372,0.9107147989780784,371.7614567162591,335,10,0.000714798978078357,0.23854328374090983,2
17,0.91,372,0.9216413076570019,367.8365578998792,336,13,0.011641307657001887,4.16344210012079,1
18,0.91,372,0.914414201536075,368.8899769304379,334,12,0.004414201536074969,3.1100230695620894,3
19,0.91,372,0.9121887786302081,377.93066858946924,341,6,0.0021887786302080547,5.930668589469235,4
20,0.91,372,0.8953897293643355,374.4853698898204,331,8,0.014610270635664557,2.48536988982039,6
21,0.91,372,0.9196409599720754,372.1328267300382,339,10,0.00964095997207537,0.13282673003817536,2
22,0.91,372,0.9351108411728362,367.3381674949627,341,14,0.02511084117283613,4.661832505037296,4
23,0.91,372,0.9205107231601626,375.1072437939259,342,8,0.01051072316016255,3.107243793925875,5
24,0.91,372,0.898935439057603,368.05602014878457,327,12,0.01106456094239705,3.943979851215431,10
25,0.91,372,0.9240802966367875,372.32491366995055,341,10,0.014080296636787448,0.32491366995054705,4
26,0.91,372,0.8994590050599185,371.32637420463794,330,10,0.010540994940081538,0.6736257953620566,7
27,0.91,372,0.873128382011231,372.3349334967718,320,9,0.036871617988769034,0.3349334967717823,17
28,0.91,372,0.8976974544878588,374.5322103385193,332,8,0.012302545512141272,2.532210338519292,5
29,0.91,372,0.9291057404963794,371.13749187055305,342,11,0.019105740496379364,0.862508129446951,5
30,0.91,372,0.9062262458850361,371.5831389222877,333,10,0.0037737541149639453,0.4168610777123263,4
31,0.91,372,0.9039752055278643,371.4960511682302,332,10,0.006024794472135775,0.503948831769776,5
32,0.91,372,0.9196409599720754,372.1328267300382,339,10,0.00964095997207537,0.13282673003817536,2
33,0.91,372,0.9136896202009345,370.3662806200371,335,11,0.0036896202009344403,1.6337193799628835,2
34,0.91,372,0.892647550721195,371.0842589775083,327,10,0.017352449278805082,0.9157410224917157,10
35,0.91,372,0.900316913260863,369.7430173931437,329,11,0.009683086739136981,2.2569826068562975,8
36,0.91,372,0.9129525412496009,371.85255208878345,336,10,0.0029525412496008707,0.14744791121654544,1
37,0.91,372,0.8911630499637428,377.77784835054706,332,6,0.018836950036257183,5.77784835054706,5
38,0.91,372,0.9060591522515207,376.29274454737146,337,7,0.003940847748479359,4.292744547371456,0
39,0.91,372,0.8844955082803574,369.07925149762974,322,11,0.02550449171964264,2.920748502370259,15
40,0.91,372,0.9312936575726921,371.25056500887916,343,11,0.021293657572692082,0.749434991120836,6
41,0.91,372,0.9400131204943839,371.7083348671275,347,11,0.03001312049438387,0.2916651328724811,10
42,0.91,372,0.9091609861938178,374.7975834055714,337,8,0.0008390138061822316,2.7975834055714017,0
43,0.91,372,0.8917112524257977,372.73403201771646,328,9,0.01828874757420229,0.7340320177164585,9
44,0.91,372,0.9259662254743107,368.11426825147294,338,13,0.015966225474310702,3.885731748527064,1
45,0.91,372,0.9092496368061103,370.15396653608406,333,11,0.0007503631938897692,1.8460334639159441,4
46,0.91,372,0.9361943222070453,370.1430790725833,344,12,0.026194322207045317,1.8569209274166951,7
47,0.91,372,0.8756183021511214,376.0051906848911,324,7,0.03438169784887868,4.00519068489109,13
48,0.91,372,0.8871010999971801,372.6190533809777,326,9,0.02289890000281991,0.6190533809776753,11
49,0.91,372,0.9070232198580267,370.0494256022265,332,11,0.002976780141973334,1.9505743977734937,5
50,0.91,372,0.9039752055278643,371.4960511682302,332,10,0.006024794472135775,0.503948831769776,5
51,0.91,372,0.9187990808932943,369.135954641756,336,12,0.008799080893294287,2.8640453582440273,1
52,0.91,372,0.9159034044939415,370.4739367017802,336,11,0.005903404493941444,1.5260632982198103,1
53,0.91,372,0.9182491739452227,375.0422253354509,341,8,0.008249173945222621,3.042225335450894,4
54,0.91,372,0.9278937239230574,373.91159748331836,344,9,0.017893723923057325,1.91159748331836,7
55,0.91,372,0.9159034044939415,370.4739367017802,336,11,0.005903404493941444,1.5260632982198103,1
56,0.91,372,0.9022974980493621,374.63239540679365,334,8,0.00770250195063793,2.6323954067936484,3
57,0.91,372,0.9137137049332493,374.9166755547225,339,8,0.0037137049332492955,2.916675554722474,2
58,0.91,372,0.9062262458850361,371.5831389222877,333,10,0.0037737541149639453,0.4168610777123263,4
59,0.91,372,0.914414201536075,368.8899769304379,334,12,0.004414201536074969,3.1100230695620894,3
60,0.91,372,0.9037501213442571,376.2550403397147,336,7,0.006249878655742891,4.2550403397146965,1
61,0.91,372,0.9084727383836524,371.6716303026325,334,10,0.0015272616163476416,0.32836969736752053,3
62,0.91,372,0.9047923704464225,369.94604384046994,331,11,0.005207629553577564,2.0539561595300597,6
63,0.91,372,0.9244317409392094,366.5738369439085,336,14,0.014431740939209403,5.426163056091525,1
64,0.91,372,0.9400131204943839,371.7083348671275,347,11,0.03001312049438387,0.2916651328724811,10
65,0.91,372,0.929696502786609,369.7618022592137,341,12,0.01969650278660895,2.2381977407862905,4
66,0.91,372,0.9083633904944743,376.3325690784901,338,7,0.001636609505525688,4.33256907849011,1
67,0.91,372,0.8991171668544709,376.18636235245475,334,7,0.01088283314552918,4.186362352454751,3
68,0.91,372,0.9129525412496009,371.85255208878345,336,10,0.0029525412496008707,0.14744791121654544,1
69,0.91,372,0.9351158957066832,372.82035913015187,346,10,0.025115895706683156,0.8203591301518713,9
70,0.91,372,0.897193600419954,371.24393584767,329,10,0.012806399580046035,0.7560641523299978,8
71,0.91,372,0.9225211902235851,370.80224241437656,339,11,0.01252119022358511,1.1977575856234353,2
72,0.91,372,0.9159034044939415,370.4739367017802,336,11,0.005903404493941444,1.5260632982198103,1
73,0.91,372,0.8962996276282289,372.8577374655468,330,9,0.01370037237177113,0.8577374655467906,7
