sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.92,372,0.9281235006991357,368.2536726080489,339,13,0.0081235006991357,3.7463273919511266,2
1,0.92,372,0.9091609861938178,374.7975834055714,337,8,0.01083901380618224,2.7975834055714017,0
2,0.92,372,0.9205107231601626,375.1072437939259,342,8,0.0005107231601625406,3.107243793925875,5
3,0.92,372,0.9301201985961042,373.99646847770657,345,9,0.010120198596104135,1.9964684777065713,8
4,0.92,372,0.9136896202009345,370.3662806200371,335,11,0.0063103797990655686,1.6337193799628835,2
5,0.92,372,0.9244317409392094,366.5738369439085,336,14,0.004431740939209394,5.426163056091525,1
6,0.92,372,0.9037501213442571,376.2550403397147,336,7,0.0162498786557429,4.2550403397146965,1
7,0.92,372,0.9285049014929547,372.5206810049997,343,10,0.008504901492954686,0.5206810049996875,6
8,0.92,372,0.9144562869805398,373.42566005393184,338,9,0.005543713019460217,1.4256600539318356,1
9,0.92,372,0.9378379067772953,371.5931511471592,346,11,0.017837906777295243,0.40684885284082384,9
10,0.92,372,0.9491096339730092,370.9139350611817,350,12,0.02910963397300914,1.0860649388183106,13
11,0.92,372,0.9014361698071524,376.219547933454,335,7,0.018563830192847686,4.21954793345401,2
12,0.92,372,0.9054153233676944,373.1283888875457,334,9,0.014584676632305671,1.128388887545725,3
13,0.92,372,0.9225211902235851,370.80224241437656,339,11,0.0025211902235851014,1.1977575856234353,2
14,0.92,372,0.9033801150792876,368.2893632860025,329,12,0.016619884920712424,3.7106367139974736,8
15,0.92,372,0.9070232198580267,370.0494256022265,332,11,0.012976780141973343,1.9505743977734937,5
16,0.92,372,0.9262943908034941,372.4223631321703,342,10,0.006294390803494032,0.42236313217028965,5
17,0.92,372,0.9281235006991357,368.2536726080489,339,13,0.0081235006991357,3.7463273919511266,2
18,0.92,372,0.9187990808932943,369.135954641756,336,12,0.0012009191067057223,2.8640453582440273,1
19,0.92,372,0.9168078856731504,377.9905223123354,343,6,0.0031921143268496266,5.990522312335372,6
20,0.92,372,0.9037501213442571,376.2550403397147,336,7,0.0162498786557429,4.2550403397146965,1
21,0.92,372,0.9240802966367875,372.32491366995055,341,10,0.004080296636787439,0.32491366995054705,4
22,0.92,372,0.9345756732481614,368.67364172422265,342,13,0.014575673248161336,3.326358275777352,5
23,0.92,372,0.9250219982574077,375.24143369346166,344,8,0.005021998257407678,3.2414336934616585,7
24,0.92,372,0.9107641116875241,367.15058346859183,331,13,0.009235888312475904,4.849416531408167,6
25,0.92,372,0.9285049014929547,372.5206810049997,343,10,0.008504901492954686,0.5206810049996875,6
26,0.92,372,0.9129525412496009,371.85255208878345,336,10,0.007047458750399138,0.14744791121654544,1
27,0.92,372,0.892647550721195,371.0842589775083,327,10,0.02735244927880509,0.9157410224917157,10
28,0.92,372,0.8976974544878588,374.5322103385193,332,8,0.02230254551214128,2.532210338519292,5
29,0.92,372,0.9318656463623108,369.88849329769306,342,12,0.0118656463623108,2.11150670230694,5
30,0.92,372,0.9181131921617177,370.58251762717487,337,11,0.0018868078382823228,1.417482372825134,0
31,0.92,372,0.9196409599720754,372.1328267300382,339,10,0.00035904002792463974,0.13282673003817536,2
32,0.92,372,0.9262943908034941,372.4223631321703,342,10,0.006294390803494032,0.42236313217028965,5
33,0.92,372,0.9225211902235851,370.80224241437656,339,11,0.0025211902235851014,1.1977575856234353,2
34,0.92,372,0.9055955769245091,368.407631722606,330,12,0.014404423075490946,3.592368277393973,7
35,0.92,372,0.9078066065841779,368.5268839890654,331,12,0.012193393415822151,3.473116010934575,6
36,0.92,372,0.9167057360562207,373.5035838465972,339,9,0.0032942639437792964,1.5035838465972233,2
37,0.92,372,0.9068778660178357,374.74064707061774,336,8,0.01312213398216433,2.74064707061774,1
38,0.92,372,0.9137137049332493,374.9166755547225,339,8,0.006286295066750713,2.916675554722474,2
39,0.92,372,0.8958223185241915,369.545431862361,327,11,0.024177681475808566,2.4545681376390007,10
40,0.92,372,0.946963964670851,370.78491095860943,349,12,0.026963964670850937,1.21508904139057,12
41,0.92,372,0.9443547642635239,371.93995791372697,349,11,0.024354764263523898,0.06004208627302887,12
42,0.92,372,0.9182491739452227,375.0422253354509,341,8,0.001750826054777388,3.042225335450894,4
43,0.92,372,0.9084727383836524,371.6716303026325,334,10,0.01152726161634765,0.32836969736752053,3
44,0.92,372,0.9281235006991357,368.2536726080489,339,13,0.0081235006991357,3.7463273919511266,2
45,0.92,372,0.9159034044939415,370.4739367017802,336,11,0.004096595506058565,1.5260632982198103,1
46,0.92,372,0.9457148120999773,368.1039493222228,346,14,0.02571481209997728,3.8960506777772252,9
47,0.92,372,0.8874415927483044,376.05863291234675,329,7,0.032558407251695676,4.058632912346752,8
48,0.92,372,0.9008673066919042,372.989420704665,332,9,0.01913269330809586,0.9894207046650081,5
49,0.92,372,0.9136896202009345,370.3662806200371,335,11,0.0063103797990655686,1.6337193799628835,2
50,0.92,372,0.9253481546117004,369.50981716034175,339,12,0.005348154611700351,2.490182839658246,2
51,0.92,372,0.929696502786609,369.7618022592137,341,12,0.00969650278660894,2.2381977407862905,4
52,0.92,372,0.9247196020099516,370.9132851672284,340,11,0.0047196020099515845,1.0867148327715768,3
53,0.92,372,0.9250219982574077,375.24143369346166,344,8,0.005021998257407678,3.2414336934616585,7
54,0.92,372,0.9345628229751342,374.1690454427909,347,9,0.014562822975134115,2.169045442790889,10
55,0.92,372,0.9225211902235851,370.80224241437656,339,11,0.0025211902235851014,1.1977575856234353,2
56,0.92,372,0.9250219982574077,375.24143369346166,344,8,0.005021998257407678,3.2414336934616585,7
57,0.92,372,0.9205107231601626,375.1072437939259,342,8,0.0005107231601625406,3.107243793925875,5
58,0.92,372,0.9247196020099516,370.9132851672284,340,11,0.0047196020099515845,1.0867148327715768,3
59,0.92,372,0.9209857728938367,369.2599689252779,337,12,0.0009857728938366117,2.740031074722083,0
60,0.92,372,0.9129579873282101,376.4182299818239,340,7,0.007042012671789943,4.418229981823913,3
61,0.92,372,0.9196409599720754,372.1328267300382,339,10,0.00035904002792463974,0.13282673003817536,2
62,0.92,372,0.9203190868519733,370.6919700207467,338,11,0.00031908685197323816,1.3080299792533197,1
63,0.92,372,0.9351108411728362,367.3381674949627,341,14,0.01511084117283612,4.661832505037296,4
64,0.92,372,0.9486852554049998,372.17301966315887,351,11,0.028685255404999777,0.1730196631588683,14
65,0.92,372,0.9405107644203032,370.39902741112115,346,12,0.020510764420303196,1.6009725888788466,9
66,0.92,372,0.924369063581151,376.6637005062108,345,7,0.004369063581150967,4.663700506210773,8
67,0.92,372,0.9137137049332493,374.9166755547225,339,8,0.006286295066750713,2.916675554722474,2
68,0.92,372,0.9285049014929547,372.5206810049997,343,10,0.008504901492954686,0.5206810049996875,6
69,0.92,372,0.9395070433299917,373.0236243771882,348,10,0.019507043329991647,1.0236243771881846,11
70,0.92,372,0.8985859884977424,372.92262641935446,331,9,0.021414011502257635,0.922626419354458,6
71,0.92,372,0.9247196020099516,370.9132851672284,340,11,0.0047196020099515845,1.0867148327715768,3
72,0.92,372,0.9151860764850289,371.9448527547207,337,10,0.004813923514971119,0.05514724527927228,0
73,0.92,372,0.90314370997776,373.0580354274246,333,9,0.016856290022240095,1.0580354274246133,4
74,0.92,372,0.926914420079917,371.0250503896111,341,11,0.006914420079916939,0.974949610388876,4
75,0.92,372,0.9151860764850289,371.9448527547207,337,10,0.004813923514971119,0.05514724527927228,0
76,0.92,372,0.9234299579540036,373.74495402411253,342,9,0.003429957954003582,1.7449540241125305,5
77,0.92,372,0.9099446672985299,373.2740003350815,336,9,0.010055332701470188,1.274000335081496,1
78,0.92,372,0.9151860764850289,371.9448527547207,337,10,0.004813923514971119,0.05514724527927228,0
79,0.92,372,0.9159835384127875,374.9786794985691,340,8,0.004016461587212583,2.978679498569079,3
80,0.92,372,0.902895051213967,377.8372563382085,337,6,0.01710494878603308,5.837256338208476,0
81,0.92,372,0.9167057360562207,373.5035838465972,339,9,0.0032942639437792964,1.5035838465972233,2
82,0.92,372,0.9092496368061103,370.15396653608406,333,11,0.010750363193889778,1.8460334639159441,4
83,0.92,372,0.9278937239230574,373.91159748331836,344,9,0.007893723923057316,1.91159748331836,7
84,0.92,372,0.927524036056425,369.63556353455004,340,12,0.007524036056424932,2.3644364654499554,3
85,0.92,372,0.9384687127937315,375.6728596631776,350,8,0.018468712793731412,3.672859663177576,13
86,0.92,372,0.9308488008649461,367.0320544006548,339,14,0.010848800864946107,4.967945599345228,2
87,0.92,372,0.9209857728938367,369.2599689252779,337,12,0.0009857728938366117,2.740031074722083,0
88,0.92,372,0.8822135991920125,368.99144747656555,321,11,0.037786400807987564,3.008552523434446,16
89,0.92,372,0.9238055251887762,367.975217217631,337,13,0.003805525188776193,4.024782782369016,0
90,0.92,372,0.9400131204943839,371.7083348671275,347,11,0.020013120494383863,0.2916651328724811,10
91,0.92,372,0.9068778660178357,374.74064707061774,336,8,0.01312213398216433,2.74064707061774,1
92,0.92,372,0.9166085906099811,369.0126079965705,335,12,0.003391409390018918,2.987392003429477,2
93,0.92,372,0.927524036056425,369.63556353455004,340,12,0.007524036056424932,2.3644364654499554,3
94,0.92,372,0.9367791640190394,374.25665137153993,348,9,0.01677916401903934,2.256651371539931,11
95,0.92,372,0.9159034044939415,370.4739367017802,336,11,0.004096595506058565,1.5260632982198103,1
96,0.92,372,0.9231687652141751,369.384604623947,338,12,0.0031687652141750844,2.6153953760530158,1
97,0.92,372,0.9017194989027632,371.41043826778326,331,10,0.01828050109723689,0.5895617322167368,6
98,0.92,372,0.9159034044939415,370.4739367017802,336,11,0.004096595506058565,1.5260632982198103,1
99,0.92,372,0.9201366753285968,366.269376882894,334,14,0.00013667532859673592,5.730623117106006,3
