sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.9,372,0.9021229577635136,367.00465963046184,331,13,0.0021229577635135666,4.995340369538155,6
1,0.9,372,0.868700070179487,376.202867834072,326,7,0.031299929820512995,4.202867834071981,11
2,0.9,372,0.8922688028774137,379.5638431970753,338,5,0.007731197122586297,7.5638431970753,1
3,0.9,372,0.9010854836782195,373.2424350057031,336,9,0.0010854836782194788,1.2424350057031006,1
4,0.9,372,0.8772656166831481,370.92953697071675,325,10,0.022734383316851958,1.0704630292832462,12
5,0.9,372,0.8973481531103189,366.73428608322183,329,13,0.00265184688968112,5.265713916778168,8
6,0.9,372,0.8789886763311865,376.199975854788,330,7,0.02101132366881353,4.199975854788022,7
7,0.9,372,0.8886840218187574,372.9217744191674,331,9,0.011315978181242636,0.9217744191673773,6
8,0.9,372,0.8891784346730925,376.25782836899486,334,7,0.010821565326907479,4.257828368994865,3
9,0.9,372,0.9076629879543285,370.37977644549284,336,11,0.007662987954328515,1.620223554507163,1
10,0.9,372,0.9172924010533604,370.81720933309174,340,11,0.017292401053360384,1.1827906669082608,3
11,0.9,372,0.8712821936071263,376.19584845825716,327,7,0.02871780639287369,4.19584845825716,10
12,0.9,372,0.8647761757548033,374.3628704536281,323,8,0.035223824245196766,2.3628704536280907,14
13,0.9,372,0.9004001557161396,370.06485909382764,333,11,0.0004001557161396052,1.9351409061723643,4
14,0.9,372,0.8818813079129867,367.6171764172331,324,12,0.018118692087013333,4.382823582766889,13
15,0.9,372,0.8761507167374903,372.66529903013156,326,9,0.02384928326250968,0.665299030131564,11
16,0.9,372,0.884095131142588,376.2219595538982,332,7,0.015904868857412047,4.221959553898216,5
17,0.9,372,0.9021229577635136,367.00465963046184,331,13,0.0021229577635135666,4.995340369538155,6
18,0.9,372,0.8988620176087329,368.4097472949099,331,12,0.0011379823912671672,3.5902527050901085,6
19,0.9,372,0.8932636765459857,377.9275621853147,337,6,0.006736323454014315,5.9275621853146845,0
20,0.9,372,0.863514589999985,376.2306519144808,324,7,0.03648541000001504,4.230651914480802,13
21,0.9,372,0.8911741829151182,372.98124858976183,332,9,0.008825817084881837,0.981248589761833,5
22,0.9,372,0.9322010560017048,364.69964540182013,340,16,0.03220105600170475,7.300354598179865,3
23,0.9,372,0.9026813497043378,374.8506897579657,338,8,0.0026813497043377543,2.8506897579657107,1
24,0.9,372,0.8709151800400972,368.9668120499215,321,11,0.029084819959902863,3.0331879500785135,16
25,0.9,372,0.9092808984487569,371.96827014155076,338,10,0.009280898448756902,0.031729858449239146,1
26,0.9,372,0.8736262878497699,372.6231210427874,325,9,0.0263737121502301,0.6231210427873748,12
27,0.9,372,0.8505947327993771,372.4164300612522,316,9,0.04940526720062288,0.4164300612521856,21
28,0.9,372,0.8699090972300129,374.38320444035645,325,8,0.03009090276998716,2.383204440356451,12
29,0.9,372,0.9148904703403486,370.70618415808656,339,11,0.014890470340348627,1.2938158419134425,2
