sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.8099999999999999,372,0.8096728351716191,370.7419747209124,299,10,0.0003271648283807993,1.258025279087576,38
1,0.8099999999999999,372,0.7589385647752549,380.5146622508988,285,8,0.051061435224745044,8.514662250898823,52
2,0.8099999999999999,372,0.7983195689481186,378.7951029452286,300,7,0.011680431051881324,6.795102945228621,37
3,0.8099999999999999,372,0.8087375264593428,375.60906482378317,302,8,0.0012624735406571164,3.6090648237831715,35
4,0.8099999999999999,372,0.7650971476569534,379.6153543858563,287,8,0.044902852343046584,7.615354385856278,50
5,0.8099999999999999,372,0.7961982768158301,363.54498947671095,289,13,0.013801723184169834,8.455010523289047,48
6,0.8099999999999999,372,0.7771429744158821,378.12885605136836,291,8,0.03285702558411785,6.128856051368359,46
7,0.8099999999999999,372,0.7718135176775826,381.64752192570865,291,7,0.03818648232241739,9.647521925708645,46
8,0.8099999999999999,372,0.787494454249973,382.4725355628393,298,6,0.022505545750026945,10.472535562839312,39
9,0.8099999999999999,372,0.7917544231569341,376.7439164233676,296,8,0.018245576843065825,4.74391642336758,41
10,0.8099999999999999,372,0.8003145125919905,376.11446856772267,299,8,0.009685487408009452,4.114468567722668,38
12,0.8099999999999999,372,0.7994651210365489,373.64080258765244,297,9,0.010534878963451066,1.6408025876524448,40
13,0.8099999999999999,372,0.8060515416954185,368.40532798578374,296,11,0.003948458304581459,3.5946720142162576,41
14,0.8099999999999999,372,0.8401053392568908,357.8539165855186,301,16,0.03010533925689085,14.146083414481382,36
15,0.8099999999999999,372,0.795028616945465,368.7301830882567,292,11,0.014971383054534937,3.2698169117433054,45
16,0.8099999999999999,372,0.7983195689481186,378.7951029452286,300,7,0.011680431051881324,6.795102945228621,37
17,0.8099999999999999,372,0.7626128657194451,383.00861500007227,288,7,0.047387134280554855,11.008615000072268,49
18,0.8099999999999999,372,0.8088054804278383,361.09271907983594,292,14,0.0011945195721616564,10.907280920164055,45
19,0.8099999999999999,372,0.8096728351716191,370.7419747209124,299,10,0.0003271648283807993,1.258025279087576,38
20,0.8099999999999999,372,0.7463130865987398,382.69758497843054,281,8,0.06368691340126009,10.697584978430541,56
21,0.8099999999999999,372,0.768141261553975,379.20706178333086,288,8,0.041858738446024946,7.2070617833308575,49
22,0.8099999999999999,372,0.8290644817261998,366.0006145662987,303,12,0.0190644817261999,5.99938543370132,34
23,0.8099999999999999,372,0.78529171727884,385.4446647672096,299,5,0.02470828272115999,13.444664767209588,38
24,0.8099999999999999,372,0.803488489333442,361.0211375232166,290,14,0.006511510666557974,10.978862476783377,47
25,0.8099999999999999,372,0.8178155304723103,370.54409386497093,302,10,0.007815530472310317,1.4559061350290676,35
26,0.8099999999999999,372,0.7764597263185619,375.36863317837015,289,9,0.03354027368143808,3.368633178370146,48
27,0.8099999999999999,372,0.7573117120664357,371.38778825479073,279,11,0.05268828793356428,0.6122117452092652,58
28,0.8099999999999999,372,0.7735016446135182,375.66439679541776,288,9,0.03649835538648172,3.6643967954177583,49
29,0.8099999999999999,372,0.8003145125919905,376.11446856772267,299,8,0.009685487408009452,4.114468567722668,38
30,0.8099999999999999,372,0.8105747782956398,365.91952517624844,296,12,0.0005747782956398995,6.080474823751558,41
32,0.8099999999999999,372,0.7755193843889919,384.00788041858107,294,6,0.034480615611008014,12.007880418581067,43
33,0.8099999999999999,372,0.7852178226359747,374.5975417086153,292,9,0.024782177364025215,2.5975417086153243,45
34,0.8099999999999999,372,0.7426526506764534,380.0462669582637,278,9,0.06734734932354658,8.046266958263686,59
35,0.8099999999999999,372,0.7645011551142101,376.6848221577956,285,9,0.04549884488578981,4.684822157795622,52
36,0.8099999999999999,372,0.8022672027319364,373.4912441167073,298,9,0.007732797268063529,1.4912441167073212,39
37,0.8099999999999999,372,0.7933693470192341,381.83007398820337,300,6,0.016630652980765825,9.830073988203367,37
38,0.8099999999999999,372,0.787494454249973,382.4725355628393,298,6,0.022505545750026945,10.472535562839312,39
39,0.8099999999999999,372,0.7502341189837235,365.74088244999666,273,13,0.059765881016276445,6.259117550003339,64
40,0.8099999999999999,372,0.8285058642424484,370.397285886712,306,10,0.01850586424244849,1.602714113288016,31
41,0.8099999999999999,372,0.8197767689225477,375.097973468056,306,8,0.009776768922547752,3.0979734680560114,31
42,0.8099999999999999,372,0.7974770538669982,376.3095294727953,298,8,0.012522946133001756,4.309529472795305,39
43,0.8099999999999999,372,0.7780220285929222,369.5929286749878,286,11,0.0319779714070777,2.4070713250122253,51
44,0.8099999999999999,372,0.7837595470102822,369.2476150693775,288,11,0.026240452989717777,2.7523849306224974,49
45,0.8099999999999999,372,0.7757872947070334,372.5889911515474,287,10,0.034212705292966494,0.5889911515474182,50
46,0.8099999999999999,372,0.8311510485400168,370.3788765806214,307,10,0.021151048540016815,1.6211234193785913,30
47,0.8099999999999999,372,0.7521750047282814,378.4116034764676,281,9,0.05782499527171858,6.411603476467576,56
48,0.8099999999999999,372,0.783042855108753,377.5188064511097,293,8,0.026957144891246898,5.518806451109697,44
49,0.8099999999999999,372,0.783042855108753,377.5188064511097,293,8,0.026957144891246898,5.518806451109697,44
50,0.8099999999999999,372,0.78964809028417,379.5736661118751,297,7,0.020351909715829897,7.573666111875127,40
51,0.8099999999999999,372,0.7986291201857226,371.1467148805354,295,10,0.011370879814277313,0.8532851194646014,42
52,0.8099999999999999,372,0.799739470207045,366.0436919693746,292,12,0.010260529792954998,5.956308030625394,45
53,0.8099999999999999,372,0.78529171727884,385.4446647672096,299,5,0.02470828272115999,13.444664767209588,38
54,0.8099999999999999,372,0.8401506715249037,372.448786250921,312,9,0.030150671524903805,0.448786250920989,25
55,0.8099999999999999,372,0.8142830602527805,375.3321689114789,304,8,0.0042830602527805794,3.3321689114789024,33
56,0.8099999999999999,372,0.7808185542350872,380.5146690988471,294,7,0.029181445764912772,8.514669098847094,43
57,0.8099999999999999,372,0.8050546673968514,373.353972887812,299,9,0.004945332603148556,1.3539728878120059,38
58,0.8099999999999999,372,0.8014113573939239,371.0288225381334,296,10,0.008588642606076058,0.9711774618666027,41
59,0.8099999999999999,372,0.8051839689465369,365.9635880545267,294,12,0.004816031053463066,6.036411945473276,43
60,0.8099999999999999,372,0.8295550900487644,372.58020920051456,308,9,0.019555090048764434,0.5802092005145596,29
