sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.87,372,0.8634129407674435,368.7472979075976,318,11,0.006587059232556536,3.2527020924023873,19
1,0.87,372,0.8262658055433508,377.09430415615446,310,7,0.04373419445664917,5.094304156154465,27
2,0.87,372,0.8582583180437012,380.110891591411,325,5,0.011741681956298766,8.110891591411018,12
3,0.87,372,0.8699090972300129,374.38320444035645,325,8,9.090276998713342e-05,2.383204440356451,12
4,0.87,372,0.8348729874078726,372.5009184934007,310,9,0.03512701259212736,0.500918493400718,27
5,0.87,372,0.8731871194330417,365.46150971085666,319,13,0.0031871194330417296,6.53849028914334,18
6,0.87,372,0.8518135742461381,374.3925730460572,318,8,0.018186425753861868,2.39257304605718,19
7,0.87,372,0.8621990044324821,374.35919206847564,322,8,0.007800995567517899,2.359192068475636,15
8,0.87,372,0.8570221123857658,374.36582416492723,320,8,0.01297788761423424,2.3658241649272327,17
9,0.87,372,0.8832942029339931,369.38714383873065,326,11,0.013294202933993082,2.612856161269349,11
10,0.87,372,0.8847297716152713,371.1364585875291,328,10,0.014729771615271336,0.8635414124709087,9
11,0.87,372,0.8394003270854016,380.8223546915503,318,5,0.03059967291459842,8.822354691550288,19
12,0.87,372,0.8397822791096037,376.62797803839703,315,7,0.030217720890396316,4.627978038397032,22
13,0.87,372,0.8697475986579044,370.7479511981494,322,10,0.0002524013420955873,1.2520488018506057,15
14,0.87,372,0.8671153259555372,367.0126645029246,318,12,0.0028846740444627983,4.987335497075378,19
15,0.87,372,0.8416317244245443,370.36846015442967,311,10,0.028368275575455737,1.6315398455703303,26
16,0.87,372,0.868700070179487,376.202867834072,326,7,0.0012999298205129683,4.202867834071981,11
17,0.87,372,0.8427751799891048,372.43212870578816,313,9,0.027224820010895212,0.4321287057881591,24
18,0.87,372,0.8731871194330417,365.46150971085666,319,13,0.0031871194330417296,6.53849028914334,18
19,0.87,372,0.8647761757548033,374.3628704536281,323,8,0.00522382424519674,2.3628704536280907,14
20,0.87,372,0.8375167044357892,372.471616765157,311,9,0.03248329556421081,0.4716167651570231,26
21,0.87,372,0.8412934571920682,374.51426908581305,314,8,0.028706542807931834,2.514269085813055,23
22,0.87,372,0.8934813670390207,364.88938689758425,326,14,0.023481367039020706,7.110613102415755,11
23,0.87,372,0.88009520098134,374.47066965113453,329,8,0.01009520098133998,2.4706696511345285,8
24,0.87,372,0.8559278524063527,364.6850857202154,312,13,0.014072147593647277,7.3149142797846025,25
25,0.87,372,0.8906547712719919,369.66653948841116,329,11,0.02065477127199189,2.3334605115888394,8
26,0.87,372,0.8317044696008833,376.88266706248334,312,7,0.038295530399116706,4.8826670624833355,25
27,0.87,372,0.8003145125919905,376.11446856772267,299,8,0.0696854874080095,4.114468567722668,38
28,0.87,372,0.839025970182802,370.36217643837176,310,10,0.03097402981719799,1.6378235616282382,27
29,0.87,372,0.8758845548918867,369.12743862704104,323,11,0.005884554891886662,2.8725613729589554,14
30,0.87,372,0.8747658444979307,370.86601131782936,324,10,0.004765844497930716,1.1339886821706386,13
31,0.87,372,0.8518135742461381,374.3925730460572,318,8,0.018186425753861868,2.39257304605718,19
32,0.87,372,0.8647761757548033,374.3628704536281,323,8,0.00522382424519674,2.3628704536280907,14
33,0.87,372,0.8505947327993771,372.4164300612522,316,9,0.019405267200622855,0.4164300612521856,21
34,0.87,372,0.8225051869558595,374.9956200813611,307,8,0.047494813044140494,2.9956200813610963,30
35,0.87,372,0.8430844210186844,368.31818719493424,310,11,0.02691557898131558,3.6818128050657606,27
36,0.87,372,0.8583388181531382,372.4468865987308,319,9,0.011661181846861823,0.4468865987308277,18
37,0.87,372,0.8502311672361516,380.37140024298236,322,5,0.019768832763848443,8.37140024298236,15
38,0.87,372,0.8489912202260564,378.41667371138044,320,6,0.021008779773943553,6.41667371138044,17
39,0.87,372,0.8274730613319565,368.1936289160027,304,11,0.04252693866804347,3.8063710839973055,33
40,0.87,372,0.9052461548650161,370.27342801747284,335,11,0.035246154865016144,1.7265719825271617,2
41,0.87,372,0.8775581323008096,374.4433799689824,328,8,0.007558132300809595,2.4433799689824127,9
42,0.87,372,0.8518135742461381,374.3925730460572,318,8,0.018186425753861868,2.39257304605718,19
43,0.87,372,0.8333045368810025,374.6740765804856,311,8,0.03669546311899752,2.6740765804855755,26
44,0.87,372,0.8621429841700741,366.8310574662617,316,12,0.007857015829925929,5.168942533738289,21
45,0.87,372,0.8427751799891048,372.43212870578816,313,9,0.027224820010895212,0.4321287057881591,24
46,0.87,372,0.9036721042235119,368.64920968379147,333,12,0.033672104223511856,3.3507903162085313,4
47,0.87,372,0.8207811598055407,377.3432906520756,308,7,0.04921884019445932,5.343290652075609,29
48,0.87,372,0.8359775088106238,374.6136582704972,312,8,0.03402249118937617,2.613658270497183,25
49,0.87,372,0.8453905120427146,372.4213608189196,314,9,0.024609487957285348,0.4213608189195952,23
50,0.87,372,0.8609045591847464,372.4662367788863,320,9,0.009095440815253597,0.466236778886298,17
51,0.87,372,0.8647031073982795,370.6428737889609,320,10,0.005296892601720504,1.3571262110390876,17
52,0.87,372,0.8621705087591637,370.5956027584763,319,10,0.007829491240836317,1.404397241523725,18
53,0.87,372,0.8421226261897405,380.69750148183977,319,5,0.027877373810259454,8.697501481839765,18
54,0.87,372,0.8911741829151182,372.98124858976183,332,9,0.02117418291511819,0.981248589761833,5
55,0.87,372,0.8736262878497699,372.6231210427874,325,9,0.003626287849769927,0.6231210427873748,12
56,0.87,372,0.8505947327993771,372.4164300612522,316,9,0.019405267200622855,0.4164300612521856,21
57,0.87,372,0.8609107826249695,376.2518327253272,323,7,0.009089217375030545,4.251832725327176,14
58,0.87,372,0.85963072445918,370.5520715117374,318,10,0.010369275540820011,1.4479284882626189,19
59,0.87,372,0.872061489630566,367.2049012632086,320,12,0.0020614896305659602,4.795098736791374,17
60,0.87,372,0.8714756297317856,379.8010741190868,330,5,0.0014756297317856104,7.80107411908682,7
61,0.87,372,0.8493952330611169,370.41910310244214,314,10,0.020604766938883134,1.5808968975578637,23
62,0.87,372,0.8521132485968093,366.5044217119711,312,12,0.017886751403190737,5.4955782880289235,25
63,0.87,372,0.8558480395884712,368.5571109703114,315,11,0.014151960411528774,3.442889029688615,22
64,0.87,372,0.9010854836782195,373.2424350057031,336,9,0.031085483678219505,1.2424350057031006,1
65,0.87,372,0.8867577923690213,367.8353862075288,326,12,0.016757792369021307,4.164613792471187,11
66,0.87,372,0.8543112765446441,378.2801386062762,322,6,0.01568872345535588,6.280138606276182,15
67,0.87,372,0.8647031073982795,370.6428737889609,320,10,0.005296892601720504,1.3571262110390876,17
68,0.87,372,0.854631847771989,366.58111109473936,313,12,0.015368152228011023,5.418888905260644,24
69,0.87,372,0.8596143939694785,374.3601059941296,321,8,0.010385606030521521,2.360105994129583,16
70,0.87,372,0.8505947327993771,372.4164300612522,316,9,0.019405267200622855,0.4164300612521856,21
71,0.87,372,0.8843221943376973,367.72536341230557,325,12,0.014322194337697325,4.274636587694431,12
72,0.87,372,0.8756273291587806,365.5814163273848,320,13,0.005627329158780614,6.418583672615227,17
73,0.87,372,0.8370999312316211,376.70501538132356,314,7,0.03290006876837892,4.7050153813235625,23
74,0.87,372,0.8761507167374903,372.66529903013156,326,9,0.006150716737490347,0.665299030131564,11
75,0.87,372,0.8465713950163449,374.4413514408952,316,8,0.023428604983655066,2.4413514408951755,21
76,0.87,372,0.8465713950163449,374.4413514408952,316,8,0.023428604983655066,2.4413514408951755,21
77,0.87,372,0.8505947327993771,372.4164300612522,316,9,0.019405267200622855,0.4164300612521856,21
78,0.87,372,0.8359775088106238,374.6136582704972,312,8,0.03402249118937617,2.613658270497183,25
79,0.87,372,0.868700070179487,376.202867834072,326,7,0.0012999298205129683,4.202867834071981,11
80,0.87,372,0.8409428664990082,378.67374873517906,317,6,0.029057133500991816,6.6737487351790605,20
81,0.87,372,0.8685581299298941,372.54906490723647,323,9,0.0014418700701058773,0.5490649072364704,14
82,0.87,372,0.8375167044357892,372.471616765157,311,9,0.03248329556421081,0.4716167651570231,26
83,0.87,372,0.863514589999985,376.2306519144808,324,7,0.006485410000015013,4.230651914480802,13
84,0.87,372,0.8783601783763794,369.2116292833208,324,11,0.008360178376379368,2.7883707166791964,13
85,0.87,372,0.8851515867459085,374.53516006450445,331,8,0.015151586745908552,2.5351600645044527,6
86,0.87,372,0.8608871304966191,361.10821794384714,311,15,0.00911286950338086,10.891782056152863,26
87,0.87,372,0.8709151800400972,368.9668120499215,321,11,0.0009151800400971632,3.0331879500785135,16
88,0.87,372,0.8342505750089109,366.0794872093067,305,12,0.03574942499108913,5.920512790693294,32
89,0.87,372,0.8570835343712044,370.5124612659212,317,10,0.01291646562879556,1.4875387340787825,20
90,0.87,372,0.8949542479056513,366.60071652183933,328,13,0.02495424790565126,5.399283478160669,9
91,0.87,372,0.850416208864015,376.3904849719771,319,7,0.019583791135984963,4.390484971977116,18
92,0.87,372,0.8445096060879416,366.29670899551337,309,12,0.02549039391205843,5.70329100448663,28
93,0.87,372,0.8671153259555372,367.0126645029246,318,12,0.0028846740444627983,4.987335497075378,19
94,0.87,372,0.8772656166831481,370.92953697071675,325,10,0.007265616683148068,1.0704630292832462,12
95,0.87,372,0.8521132485968093,366.5044217119711,312,12,0.017886751403190737,5.4955782880289235,25
96,0.87,372,0.8375167044357892,372.471616765157,311,9,0.03248329556421081,0.4716167651570231,26
97,0.87,372,0.8558480395884712,368.5571109703114,315,11,0.014151960411528774,3.442889029688615,22
98,0.87,372,0.8545287121444561,370.4769619875172,316,10,0.015471287855543858,1.5230380124828002,21
99,0.87,372,0.8621705087591637,370.5956027584763,319,10,0.007829491240836317,1.404397241523725,18
