sim_id,true_Pc,true_n4,fitted_Pc,fitted_n4,cd4_cd4,cd8_cd8,error_Pc,error_n4,error_cd4_cd4
0,0.91,372,0.9116243784997009,367.55645199394047,335,13,0.0016243784997008737,4.44354800605953,2
1,0.91,372,0.8775581323008096,374.4433799689824,328,8,0.03244186769919044,2.4433799689824127,9
2,0.91,372,0.9034249345942179,377.98191835272223,341,6,0.006575065405782121,5.981918352722232,4
3,0.91,372,0.9158214628741332,373.69296542925747,342,9,0.00582146287413321,1.6929654292574696,5
4,0.91,372,0.8847297716152713,371.1364585875291,328,10,0.0252702283847287,0.8635414124709087,9
5,0.91,372,0.9147237436606058,366.2605417808344,335,14,0.004723743660605795,5.739458219165613,2
6,0.91,372,0.8866395834836204,376.2382335611616,333,7,0.023360416516379656,4.238233561161621,4
7,0.91,372,0.9060137455457049,373.3855307711449,338,9,0.003986254454295124,1.3855307711448859,1
8,0.91,372,0.896763171123938,376.3351409160787,337,7,0.013236828876062035,4.335140916078672,0
9,0.91,372,0.9172924010533604,370.81720933309174,340,11,0.007292401053360376,1.1827906669082608,3
10,0.91,372,0.9268673604765691,371.27072534323315,344,11,0.016867360476569115,0.7292746567668473,7
11,0.91,372,0.8789886763311865,376.199975854788,330,7,0.03101132366881354,4.199975854788022,7
12,0.91,372,0.8811812499312437,372.7591915806271,328,9,0.028818750068756338,0.759191580627089,9
13,0.91,372,0.9052461548650161,370.27342801747284,335,11,0.004753845134983892,1.7265719825271617,2
14,0.91,372,0.8867577923690213,367.8353862075288,326,12,0.02324220763097873,4.164613792471187,11
15,0.91,372,0.8906547712719919,369.66653948841116,329,11,0.019345228728008146,2.3334605115888394,8
16,0.91,372,0.9019631909783652,371.69936993214054,335,10,0.008036809021634839,0.30063006785945845,2
17,0.91,372,0.9139904612222398,367.6963375626369,336,13,0.003990461222239783,4.303662437363073,1
18,0.91,372,0.9060709507232407,368.7707115273456,334,12,0.0039290492767593,3.229288472654389,3
19,0.91,372,0.9034249345942179,377.98191835272223,341,6,0.006575065405782121,5.981918352722232,4
20,0.91,372,0.8851515867459085,374.53516006450445,331,8,0.024848413254091484,2.5351600645044527,6
21,0.91,372,0.911712143432807,372.06093959217606,339,10,0.0017121434328070118,0.06093959217605516,2
22,0.91,372,0.9287281530078176,367.1970925845152,341,14,0.018728153007817605,4.80290741548481,4
23,0.91,372,0.9125970634649638,375.08252348143225,342,8,0.0025970634649638003,3.082523481432247,5
24,0.91,372,0.8891882645212855,367.94714683590905,327,12,0.02081173547871451,4.052853164090948,10
25,0.91,372,0.916563473504484,372.2503661124232,341,10,0.006563473504483941,0.25036611242319395,4
26,0.91,372,0.8896783515140292,371.2867762181631,330,10,0.020321648485970845,0.7132237818369163,7
27,0.91,372,0.8609045591847464,372.4662367788863,320,9,0.04909544081525363,0.466236778886298,17
28,0.91,372,0.8876712748464096,374.5720720055188,332,8,0.022328725153590412,2.5720720055188053,5
29,0.91,372,0.9220861865916319,371.0422043588448,342,11,0.012086186591631853,0.9577956411552009,5
30,0.91,372,0.8970633071236805,371.5285351584224,333,10,0.012936692876319489,0.4714648415775855,4
31,0.91,372,0.8946064947695181,371.44591840404325,332,10,0.015393505230481885,0.5540815959567453,5
32,0.91,372,0.911712143432807,372.06093959217606,339,10,0.0017121434328070118,0.06093959217605516,2
33,0.91,372,0.9052461548650161,370.27342801747284,335,11,0.004753845134983892,1.7265719825271617,2
34,0.91,372,0.8822473992127965,371.0648897273666,327,10,0.02775260078720354,0.9351102726333806,10
35,0.91,372,0.8906547712719919,369.66653948841116,329,11,0.019345228728008146,2.3334605115888394,8
36,0.91,372,0.9044065634827113,371.78740365464057,336,10,0.005593436517288719,0.2125963453594295,1
37,0.91,372,0.8804429551263411,377.9348027321941,332,6,0.029557044873658955,5.9348027321941,5
38,0.91,372,0.896763171123938,376.3351409160787,337,7,0.013236828876062035,4.335140916078672,0
39,0.91,372,0.8734029506585355,369.04578959534354,322,11,0.03659704934146457,2.9542104046564646,15
40,0.91,372,0.9244782894116237,371.1560529943697,343,11,0.014478289411623657,0.843947005630298,6
41,0.91,372,0.9340175571471262,371.61914382064685,347,11,0.024017557147126167,0.3808561793531453,10
42,0.91,372,0.9001916998638066,374.79804761451095,337,8,0.009808300136193382,2.798047614510949,0
43,0.91,372,0.8811812499312437,372.7591915806271,328,9,0.028818750068756338,0.759191580627089,9
44,0.91,372,0.9187123796820489,367.97803497575035,338,13,0.008712379682048854,4.021965024249653,1
45,0.91,372,0.9004001557161396,370.06485909382764,333,11,0.009599844283860404,1.9351409061723643,4
46,0.91,372,0.9298634768105476,370.0351187815809,344,12,0.019863476810547565,1.9648812184191229,7
47,0.91,372,0.863514589999985,376.2306519144808,324,7,0.04648541000001505,4.230651914480802,13
48,0.91,372,0.8761507167374903,372.66529903013156,326,9,0.03384928326250969,0.665299030131564,11
49,0.91,372,0.8979707047235786,369.9627982699228,332,11,0.012029295276421381,2.037201730077186,5
50,0.91,372,0.8946064947695181,371.44591840404325,332,10,0.015393505230481885,0.5540815959567453,5
51,0.91,372,0.9108569322810786,369.0169048779515,336,12,0.0008569322810785263,2.9830951220484963,1
52,0.91,372,0.9076629879543285,370.37977644549284,336,11,0.002337012045671494,1.620223554507163,1
53,0.91,372,0.9101242689614417,375.02156995236487,341,8,0.00012426896144168698,3.021569952364871,4
54,0.91,372,0.9207031619116712,373.85596958586143,344,9,0.0107031619116712,1.8559695858614305,7
